查票时间,演出ID,票档名称,票价,状态,API响应,备注
2026-06-06 13:57:40,295821,880元票,880,售罄,无响应,
2026-06-06 13:57:40,295821,780元票,780,售罄,无响应,
2026-06-06 13:57:40,295821,580元票,580,售罄,无响应,
2026-06-06 13:57:40,295821,480元票,480,售罄,无响应,
2026-06-06 13:57:40,295821,380元票,380,售罄,无响应,
2026-06-06 13:57:40,295821,280元票,280,售罄,无响应,
2026-06-06 13:57:45,295821,880元票,880,售罄,无响应,
2026-06-06 13:57:45,295821,780元票,780,售罄,无响应,
2026-06-06 13:57:45,295821,580元票,580,售罄,无响应,
2026-06-06 13:57:45,295821,480元票,480,售罄,无响应,
2026-06-06 13:57:45,295821,380元票,380,售罄,无响应,
2026-06-06 13:57:45,295821,280元票,280,售罄,无响应,
2026-06-06 13:57:49,295821,880元票,880,售罄,无响应,
2026-06-06 13:57:49,295821,780元票,780,售罄,无响应,
2026-06-06 13:57:49,295821,580元票,580,售罄,无响应,
2026-06-06 13:57:49,295821,480元票,480,售罄,无响应,
2026-06-06 13:57:49,295821,380元票,380,售罄,无响应,
2026-06-06 13:57:49,295821,280元票,280,售罄,无响应,
2026-06-06 13:57:53,295821,880元票,880,售罄,无响应,
2026-06-06 13:57:53,295821,780元票,780,售罄,无响应,
2026-06-06 13:57:53,295821,580元票,580,售罄,无响应,
2026-06-06 13:57:53,295821,480元票,480,售罄,无响应,
2026-06-06 13:57:53,295821,380元票,380,售罄,无响应,
2026-06-06 13:57:53,295821,280元票,280,售罄,无响应,
2026-06-06 13:57:58,295821,880元票,880,售罄,无响应,
2026-06-06 13:57:58,295821,780元票,780,售罄,无响应,
2026-06-06 13:57:58,295821,580元票,580,售罄,无响应,
2026-06-06 13:57:58,295821,480元票,480,售罄,无响应,
2026-06-06 13:57:58,295821,380元票,380,售罄,无响应,
2026-06-06 13:57:58,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:02,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:02,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:02,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:02,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:02,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:02,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:07,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:07,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:07,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:07,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:07,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:07,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:11,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:11,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:11,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:11,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:11,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:11,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:16,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:16,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:16,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:16,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:16,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:16,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:20,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:20,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:20,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:20,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:20,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:20,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:24,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:24,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:24,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:24,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:24,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:24,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:29,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:29,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:29,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:29,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:29,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:29,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:33,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:33,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:33,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:33,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:33,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:33,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:37,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:37,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:37,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:37,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:37,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:37,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:42,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:42,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:42,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:42,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:42,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:42,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:46,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:46,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:46,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:46,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:46,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:46,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:51,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:51,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:51,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:51,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:51,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:51,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:55,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:55,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:55,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:55,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:55,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:55,295821,280元票,280,售罄,无响应,
2026-06-06 13:58:59,295821,880元票,880,售罄,无响应,
2026-06-06 13:58:59,295821,780元票,780,售罄,无响应,
2026-06-06 13:58:59,295821,580元票,580,售罄,无响应,
2026-06-06 13:58:59,295821,480元票,480,售罄,无响应,
2026-06-06 13:58:59,295821,380元票,380,售罄,无响应,
2026-06-06 13:58:59,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:04,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:04,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:04,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:04,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:04,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:04,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:08,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:08,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:08,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:08,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:08,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:08,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:12,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:12,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:12,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:12,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:12,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:12,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:17,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:17,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:17,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:17,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:17,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:17,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:21,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:21,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:21,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:21,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:21,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:21,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:26,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:26,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:26,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:26,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:26,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:26,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:30,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:30,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:30,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:30,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:30,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:30,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:35,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:35,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:35,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:35,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:35,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:35,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:39,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:39,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:39,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:39,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:39,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:39,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:43,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:43,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:43,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:43,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:43,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:43,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:50,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:50,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:50,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:50,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:50,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:50,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:55,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:55,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:55,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:55,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:55,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:55,295821,280元票,280,售罄,无响应,
2026-06-06 13:59:59,295821,880元票,880,售罄,无响应,
2026-06-06 13:59:59,295821,780元票,780,售罄,无响应,
2026-06-06 13:59:59,295821,580元票,580,售罄,无响应,
2026-06-06 13:59:59,295821,480元票,480,售罄,无响应,
2026-06-06 13:59:59,295821,380元票,380,售罄,无响应,
2026-06-06 13:59:59,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:04,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:04,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:04,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:04,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:04,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:04,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:08,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:08,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:08,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:08,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:08,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:08,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:12,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:12,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:12,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:12,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:12,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:12,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:17,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:17,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:17,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:17,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:17,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:17,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:21,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:21,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:21,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:21,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:21,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:21,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:25,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:25,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:25,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:25,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:25,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:25,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:30,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:30,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:30,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:30,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:30,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:30,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:34,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:34,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:34,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:34,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:34,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:34,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:39,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:39,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:39,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:39,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:39,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:39,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:43,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:43,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:43,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:43,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:43,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:43,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:47,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:47,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:47,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:47,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:47,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:47,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:52,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:52,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:52,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:52,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:52,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:52,295821,280元票,280,售罄,无响应,
2026-06-06 14:00:56,295821,880元票,880,售罄,无响应,
2026-06-06 14:00:56,295821,780元票,780,售罄,无响应,
2026-06-06 14:00:56,295821,580元票,580,售罄,无响应,
2026-06-06 14:00:56,295821,480元票,480,售罄,无响应,
2026-06-06 14:00:56,295821,380元票,380,售罄,无响应,
2026-06-06 14:00:56,295821,280元票,280,售罄,无响应,
2026-06-06 14:01:00,295821,880元票,880,售罄,无响应,
2026-06-06 14:01:00,295821,780元票,780,售罄,无响应,
2026-06-06 14:01:00,295821,580元票,580,售罄,无响应,
2026-06-06 14:01:00,295821,480元票,480,售罄,无响应,
2026-06-06 14:01:00,295821,380元票,380,售罄,无响应,
2026-06-06 14:01:00,295821,280元票,280,售罄,无响应,
2026-06-06 14:01:05,295821,880元票,880,售罄,无响应,
2026-06-06 14:01:05,295821,780元票,780,售罄,无响应,
2026-06-06 14:01:05,295821,580元票,580,售罄,无响应,
2026-06-06 14:01:05,295821,480元票,480,售罄,无响应,
2026-06-06 14:01:05,295821,380元票,380,售罄,无响应,
2026-06-06 14:01:05,295821,280元票,280,售罄,无响应,
2026-06-06 14:01:09,295821,880元票,880,售罄,无响应,
2026-06-06 14:01:09,295821,780元票,780,售罄,无响应,
2026-06-06 14:01:09,295821,580元票,580,售罄,无响应,
2026-06-06 14:01:09,295821,480元票,480,售罄,无响应,
2026-06-06 14:01:09,295821,380元票,380,售罄,无响应,
2026-06-06 14:01:09,295821,280元票,280,售罄,无响应,
